EntrezGene ID,HGNC symbol
7442,TRPV1
51205,ACP6
121504,HIST4H4
9440,MED17
2305,FOXM1
9177,HTR3B
8073,PTP4A2
161502,C15orf26
1511,CTSG
100288866,
11012,KLK11
4804,NGFR
100507436,MICA
23052,ENDOD1
114134,SLC2A13
645369,TMEM200C
55218,EXD2
643714,CASC16
100653049,
523,ATP6V1A
6707,SPRR3
5977,DPF2
221908,PPP1R35
63904,DUSP21
100873947,LMLN-AS1
6016,RIT1
23352,UBR4
6217,RPS16
7936,NELFE
494513,DFNB59
81889,FAHD1
80201,HKDC1
23057,NMNAT2
79066,METTL16
6494,SIPA1
768097,HAR1B
57492,ARID1B
682,BSG
2036,EPB41L1
83481,EPPK1
648691,
85450,ITPRIP
146279,TEKT5
51651,PTRH2
135656,DPCR1
400950,C2orf91
4440,MSI1
79724,ZNF768
25928,SOSTDC1
57761,TRIB3
199,AIF1
56157,TEX13A
65988,
57038,RARS2
360132,FKBP9P1
26762,HAVCR1
81858,SHARPIN
9425,CDYL
9368,SLC9A3R1
5563,PRKAA2
101927686,
101927822,
2742,GLRA2
26280,IL1RAPL2
124402,UBALD1
100288428,LMCD1-AS1
101927394,LMCD1-AS1
29989,OBP2B
8764,TNFRSF14
101928668,
4722,NDUFS3
127933,UHMK1
89782,LMLN
101928694,
64753,CCDC136
65988,ZNF747
5525,PPP2R5A
57698,KIAA1598
79822,ARHGAP28
51121,RPL26L1
6553,SLC9A5
101055625,OVCH1-AS1
201853,LINC00504
51281,ANKMY1
3313,HSPA9
6891,TAP2
7481,WNT11
5698,PSMB9
100289635,ZNF605
55108,BSDC1
10247,HRSP12
341350,OVCH1
3804,KIR2DL3
26268,FBXO9
79228,THOC6
57147,SCYL3
79665,DHX40
6745,SSR1
4351,MPI
663,BNIP2
653073,GOLGA8J
3895,KTN1
64132,XYLT2
7448,VTN
1460,CSNK2B
6692,SPINT1
4439,MSH5
50808,AK3
51133,KCTD3
9550,ATP6V1G1
100996345,
285205,LINC00636
4684,NCAM1
4708,NDUFB2
1130,LYST
101929759,
150209,AIFM3
8859,STK19
4869,NPM1
149047,
55588,MED29
51659,GINS2
6991,TCTE3
51151,SLC45A2
441459,ANKRD18B
3904,LAIR2
9121,SLC16A5
1213,CLTC
25890,ABI3BP
131544,CRYBG3
5432,POLR2C
79178,THTPA
100874259,SLC25A30-AS1
56658,TRIM39
202658,TRIM39
80230,RUFY1
10211,FLOT1
10014,HDAC5
1524,CX3CR1
4791,NFKB2
100506049,LRRC72
102723335,
143471,PSMA8
147947,ZNF542P
259217,HSPA12A
7168,TPM1
2289,FKBP5
95681,CEP41
9215,LARGE
4915,NTRK2
338323,NLRP14
378948,RBMY1B
9209,LRRFIP2
55048,VPS37C
9837,GINS1
6716,SRD5A2
29018,FOXN3-AS2
101669767,SCHLAP1
1565,CYP2D6
101929829,CYP2D6
10734,STAG3
204219,CERS3
9083,BPY2C
442867,BPY2C
442868,BPY2C
7726,TRIM26
199857,ALG14
9437,NCR1
3347,HTN3
57139,RGL3
134359,POC5
129049,SGSM1
391112,OR6Y1
7432,VIP
128366,OR6P1
10284,SAP18
132014,IL17RE
101928530,
84864,MINA
56475,RPRM
128367,OR10X1
128368,OR10Z1
7178,TPT1
100874182,LINC00424
200420,ALMS1P
84950,PRPF38A
55676,SLC30A6
167359,NIM1K
10927,SPIN1
101928098,
25763,HYPM
414196,CELF2-AS1
3133,HLA-E
94027,CGB7
23658,LSM5
400946,LINC00954
3703,STT3A
831,CAST
149563,C1orf64
8406,SRPX
645104,CLRN2
55037,PTCD3
9337,CNOT8
2802,GOLGA3
2810,SFN
168620,BHLHA15
285368,PRRT3
100506215,PAXBP1-AS1
50652,PCA3
116362,RBP7
23199,GSE1
284013,VMO1
256714,MAP7D2
115653,KIR3DL3
55732,C1orf112
4488,MSX2
64374,SIL1
158471,PRUNE2
101927557,
83440,ADPGK
11270,NRM
1117,CHI3L2
5175,PECAM1
121227,LRIG3
10713,USP39
10599,SLCO1B1
3113,HLA-DPA1
55178,RNMTL1
728409,LINC01548
57528,KCTD16
5663,PSEN1
5745,PTH1R
101927539,
84823,LMNB2
284266,SIGLEC15
51692,CPSF3
29099,COMMD9
23113,CUL9
84233,TMEM126A
100874032,PRRT3-AS1
9508,ADAMTS3
3802,KIR2DL1
1041,CDSN
63940,GPSM3
5717,PSMD11
2971,GTF3A
51379,CRLF3
26692,OR2W1
2130,EWSR1
7334,UBE2N
389898,UBE2N
6282,S100A11
7455,ZAN
326624,RAB37
3442,IFNA5
2199,FBLN2
442184,OR2B3
101929504,
9424,KCNK6
90485,ZNF835
150590,C2orf15
338821,SLCO1B7
63979,FIGNL1
955,ENTPD6
55891,LENEP
5176,SERPINF1
84232,MAF1
442184,OR2B3
3811,KIR3DL1
360205,PRAC2
6675,UAP1
124044,SPATA2L
10919,EHMT2
53842,CLDN22
442184,OR2B3
8407,TAGLN2
129530,LYG1
100874361,PPP2R2B-IT1
2794,GNL1
4956,ODF1
26166,RGS22
53832,IL20RA
3561,IL2RG
4286,MITF
7058,THBS2
338739,CSTF3-AS1
64794,DDX31
222255,ATXN7L1
283267,LINC00294
55556,ENOSF1
27086,FOXP1
6662,SOX9
414778,HCG17
78987,CRELD1
9372,ZFYVE9
283629,TSSK4
10250,SRRM1
441061,MARCH11
101929140,
55051,NRDE2
143379,C10orf82
400618,SOX9-AS1
102723517,SOX9-AS1
55248,TMEM206
1992,SERPINB1
9459,ARHGEF6
4855,NOTCH4
25769,SLC24A2
56956,LHX9
50801,KCNK4
51063,CALHM2
5820,PVT1
1192,CLIC1
400624,
23547,LILRA4
51496,CTDSPL2
80298,MTERF2
54106,TLR9
56163,RNF17
57232,ZNF630
101928734,WWC2-AS1
161497,STRC
9931,HELZ
26995,TRUB2
6165,RPL35A
339287,MSL1
2892,GRIA3
50515,CHST11
5584,PRKCI
83893,SPATA16
23318,ZCCHC11
390205,LRRC10B
100862662,ALDH1L1-AS2
6195,RPS6KA1
113177,IZUMO4
101927274,
57634,EP400
7169,TPM2
2534,FYN
100874204,ALDH1L1-AS1
130535,KCTD18
165679,SPTSSB
9351,SLC9A3R2
2819,GPD1
130888,FBXO36
53833,IL20RB
4909,NTF4
64145,RBSN
78995,C17orf53
8906,AP1G2
2288,FKBP4
2561,GABRB2
101928205,
4744,NEFH
102606463,LINC01152
102723505,
285596,FAM153A
3336,HSPE1
101929297,
100873982,ABCC5-AS1
101929586,
80014,WWC2
80111,C3orf36
285800,PRR18
284119,PTRF
127703,C1orf216
8361,HIST1H4F
4696,NDUFA3
29893,PSMC3IP
6813,STXBP2
170680,PSORS1C2
757,TMEM50B
2204,FCAR
390940,PINLYP
440900,LINC01191
92856,IMP4
163183,SYNE4
91875,TTC5
534,ATP6V1G2
1479,CSTF3
5521,PPP2R2B
56994,CHPT1
6580,SLC22A1
4921,DDR2
146177,VWA3A
101930115,VWA3A
9457,FHL5
5688,PSMA7
116985,ARAP1
4738,NEDD8
7442,TRPV1
6455,SH3GL1
983,CDK1
441263,DTX2P1-UPK3BP1-PMS2P11
104326193,DLX2-AS1
29902,FAM216A
116511,MAS1L
9761,MLEC
100288287,KRTAP22-2
51031,GLOD4
104533120,TRIM31-AS1
400713,ZNF880
146849,CCDC42
2815,GP9
55100,WDR70
10407,SPAG11B
9409,PEX16
9227,LRAT
57194,ATP10A
29937,NENF
6699,SPRR1B
6703,SPRR2D
55766,H2AFJ
129446,XIRP2
100130887,ATE1-AS1
1462,VCAN
170679,PSORS1C1
256710,GLIPR1L1
337968,KRTAP6-3
8471,IRS4
2904,GRIN2B
151246,SGOL2
1119,CHKA
353514,LILRA5
101928298,
3557,IL1RN
4833,NME4
347051,SLC10A5
54820,NDE1
101928358,
11074,TRIM31
7753,ZNF202
28227,PPP2R3B
102724991,PPP2R3B
102725016,PPP2R3B
7423,VEGFB
27249,MMADHC
51119,SBDS
9374,PPT2
9374,PPT2
3753,KCNE1
7407,VARS
341152,OR2AT4
101927911,
2634,GBP2
58473,PLEKHB1
554251,FBXO48
104533120,TRIM31-AS1
645402,USP17L4
222537,HS3ST5
282890,ZNF311
6659,SOX4
283461,C12orf40
11074,TRIM31
5940,RBMY1A1
100874086,PCDH9-AS3
55972,SLC25A40
81605,URM1
3811,KIR3DL1
127670,TEDDM1
641517,DEFB109P1B
10409,BASP1
5101,PCDH9
3622,ING2
388719,LINC00272
1471,CST3
54808,DYM
11060,WWP2
101927430,
3809,KIR2DS4
113277,TMEM106A
337967,KRTAP6-2
133923,ZNF474
442186,OR2J3
10651,MTX2
4924,NUCB1
177,AGER
84552,PARD6G
641649,TMEM91
10939,AFG3L2
80816,ASXL3
3785,KCNQ2
374868,ATP9B
30834,ZNRD1
148231,LINC00905
55760,DHX32
654816,NCF1B
284098,PIGW
10501,SEMA6B
643542,
101928994,
92126,DSEL
6687,SPG7
338094,FAM151A
80209,PROSER1
5569,PKIA
7511,XPNPEP1
6499,SKIV2L
101929374,
101929268,
6891,TAP2
100507362,LINC01015
4851,NOTCH1
143684,FAM76B
442186,OR2J3
394,ARHGAP5
101929565,
100507389,
26707,OR2J2
407,ARR3
140883,ZNF280B
442186,OR2J3
3802,KIR2DL1
26054,SENP6
100507362,LINC01015
7404,UTY
5162,PDHB
100874087,PCDH9-AS4
100874064,PCDH9-AS2
26027,ACOT11
114821,ZBED9
23443,SLC35A3
57648,KIAA1522
26707,OR2J2
8816,DCAF5
101929295,
153571,C5orf38
4682,NUBP1
3675,ITGA3
79927,FAM110D
10568,SLC34A2
100130522,PARD6G-AS1
3266,ERAS
55361,PI4K2A
1068,CETN1
25854,FAM149A
23379,ICE1
9320,TRIP12
118426,LOH12CR1
57827,C6orf47
60674,GAS5
29959,NRBP1
127003,C1orf194
93408,MYL10
55668,GPATCH2L
79832,QSER1
6507,SLC1A3
9880,ZBTB39
10878,CFHR3
152586,MGAT4D
116285,ACSM1
27344,PCSK1N
115098,CCDC124
9371,KIF3B
150197,LINC00896
2649,NR6A1
140767,NRSN1
101927253,
100128890,FAM66B
392465,GLOD5
2982,GUCY1A3
79660,PPP1R3B
440119,FZD10-AS1
7534,YWHAZ
200159,C1orf100
81669,CCNL2
5337,PLD1
101929218,LINC01517
150527,
646743,
59351,PBOV1
401447,USP17L1
3303,HSPA1A
8001,GLRA3
149076,ZNF362
643965,TMEM88B
440446,
55743,CHFR
100268168,
1811,SLC26A3
101059948,
285889,
838,CASP5
120586,OR8I2
7369,UMOD
11211,FZD10
285025,CCDC141
83871,RAB34
100505783,OSER1-AS1
7745,ZKSCAN8
10954,PDIA5
54714,CNGB3
55791,LRIF1
23626,SPO11
29841,GRHL1
6990,DYNLT3
143686,SESN3
8435,SOAT2
51042,ZNF593
400765,MIR137HG
256051,ZNF549
64087,MCCC2
29984,RHOD
2100,ESR2
2969,GTF2I
101927003,
283480,FGF14-IT1
255480,TBX5-AS1
100288748,
152225,
1087,CEACAM7
55346,TCP11L1
4221,MEN1
104355139,LINC01397
23545,ATP6V0A2
58503,PROL1
100507605,LINC00837
168544,ZNF467
11027,LILRA2
164153,UBL4B
5862,RAB2A
8683,SRSF9
2623,GATA1
9994,CASP8AP2
390151,OR8H2
7170,TPM3
59345,GNB4
101929726,
54845,ESRP1
4758,NEU1
84223,IQCG
100132285,KIR2DP1
729987,
6478,SIAH2
7179,TPTE
55247,NEIL3
90273,CEACAM21
3804,KIR2DL3
8209,C21orf33
102724023,C21orf33
163351,GBP6
126789,PUSL1
8570,KHSRP
84795,PYROXD2
55621,TRMT1
64207,IRF2BPL
10147,SUGP2
84961,FBXL20
2280,FKBP1A
1337,COX6A1
100862692,DIP2A-IT1
3083,HGFAC
147111,NOTUM
2950,GSTP1
7399,USH2A
89795,NAV3
115749,C12orf56
1360,CPB1
114815,SORCS1
55006,TRMT61B
51741,WWOX
84131,CEP78
25821,MTO1
388646,GBP7
31,ACACA
5444,PON1
101929734,
390874,ONECUT3
130132,RFTN2
92595,ZNF764
51199,NIN
146691,TOM1L2
4690,NCK1
5020,OXT
7634,ZNF80
55288,RHOT1
112817,HOGA1
768239,PSAPL1
284018,C17orf58
390037,OR52I1
93349,SP140L
85013,TMEM128
7919,DDX39B
8869,ST3GAL5
7979,SHFM1
401388,SHFM1
100506136,SHFM1
57537,SORCS2
689,BTF3
51062,ATL1
23181,DIP2A
146456,TMED6
408050,NOMO3
898,CCNE1
57007,ACKR3
27095,TRAPPC3
467,ATF3
644242,LINC00622
56647,BCCIP
11148,HHLA2
3921,RPSA
3117,HLA-DQA1
100509457,HLA-DQA1
79023,NUP37
79657,RPAP3
23085,ERC1
80024,SLC8B1
101926896,GLIS2-AS1
84662,GLIS2
1315,COPB1
975,CD81
2290,FOXG1
145873,MESP2
6645,SNTB2
100506243,KRBOX1
23169,SLC35D1
7626,ZNF75D
10861,SLC26A1
57292,KIR2DL5A
63925,ZNF335
1452,CSNK1A1
85002,FAM86B1
653333,FAM86B1
152485,ZNF827
3854,KRT6B
84518,CNFN
102723166,STAM-AS1
162972,ZNF550
3008,HIST1H1E
387712,ENO4
79088,ZNF426
51499,TRIAP1
4340,MOG
404281,YY2
6222,RPS18
3805,KIR2DL4
158724,FAM47A
100529144,CORO7-PAM16
972,CD74
552900,BOLA2B
654483,BOLA2B
102725214,BOLA2B
101927017,LINC01180
134549,SHROOM1
2535,FZD2
353299,RGSL1
9927,MFN2
50511,SYCP3
166968,MIER3
259197,NCR3
440567,
1301,COL11A1
7031,TFF1
100130613,PRR32
64859,NABP1
6818,SULT1A3
162494,RHBDL3
5033,P4HA1
10288,LILRA3
11026,LILRA3
102725039,LILRA3
10785,WDR4
22917,ZP1
780,DDR1
84293,FAM213A
101927702,
55128,TRIM68
100529241,HSPE1-MOB4
23462,HEY1
102724224,LINC01117
92912,UBE2Q2
5298,PI4KB
9381,OTOF
147719,LYPD4
4726,NDUFS6
2115,ETV1
55466,DNAJA4
9659,PDE4DIP
100996761,PDE4DIP
4597,MVD
81037,CLPTM1L
64429,ZDHHC6
10844,TUBGCP2
3741,KCNA5
100874006,TTC3-AS1
200403,VWA3B
102723927,
353238,PADI6
64735,LINC00254
414764,HCG23
115653,KIR3DL3
57348,TTYH1
9278,ZBTB22
3358,HTR2C
79166,LILRP2
101929452,
51138,COPS4
54437,SEMA5B
11214,AKAP13
167,CRISP1
26747,NUFIP1
6563,SLC14A1
255313,CT47A9
728036,CT47A9
728042,CT47A9
728049,CT47A9
728072,CT47A9
728075,CT47A9
728082,CT47A9
728090,CT47A9
100507170,CT47A9
386597,RNF144A-AS1
441272,SPDYE3
7867,MAPKAPK3
1967,EIF2B1
10107,TRIM10
23619,ZIM2
84132,USP42
1633,DCK
80731,THSD7B
11015,KDELR3
90874,ZNF697
254528,MEIOB
11075,STMN2
117178,SSX2IP
8831,SYNGAP1
10926,DBF4
9437,NCR1
196872,LINC00638
582,BBS1
55632,G2E3
6694,SPP2
400655,
890,CCNA2
5500,PPP1CB
11198,SUPT16H
10961,ERP29
65109,UPF3B
222229,LRWD1
1579,CYP4A22
284541,CYP4A22
5194,PEX13
254187,TSGA10IP
81553,FAM49A
5494,PPM1A
84271,POLDIP3
322,APBB1
255313,CT47A8
728036,CT47A8
728042,CT47A8
728049,CT47A8
728072,CT47A8
728075,CT47A8
728082,CT47A8
728090,CT47A8
100507170,CT47A8
100507240,VWA8-AS1
56829,ZC3HAV1
57613,KIAA1467
132,ADK
374868,ATP9B
26986,PABPC1
115509,ZNF689
344805,TMPRSS7
3812,KIR3DL2
1314,COPA
283459,GATC
255313,CT47A11
728036,CT47A11
728042,CT47A11
728049,CT47A11
728072,CT47A11
728075,CT47A11
728082,CT47A11
728090,CT47A11
100507170,CT47A11
101243545,
23779,ARHGAP8
255313,CT47A10
728036,CT47A10
728042,CT47A10
728049,CT47A10
728072,CT47A10
728075,CT47A10
728082,CT47A10
728090,CT47A10
100507170,CT47A10
51360,MBTPS2
50805,IRX4
65108,MARCKSL1
8729,GBF1
23266,LPHN2
101927458,LPHN2
4299,AFF1
83985,SPNS1
2319,FLOT2
3838,KPNA2
59339,PLEKHA2
128414,NKAIN4
5256,PHKA2
91662,NLRP12
441251,SPDYE7P
100874120,ZNF630-AS1
27152,INTU
11154,AP4S1
3811,KIR3DL1
9552,SPAG7
78986,DUSP26
347344,ZNF81
5063,PAK3
55194,EVA1B
100507170,CT47A12
1048,CEACAM5
4504,MT3
4152,MBD1
55199,FAM86C1
101928907,
133690,CAPSL
7267,TTC3
2557,GABRA4
79064,TMEM223
64127,NOD2
22820,COPG1
81894,SLC25A28
8711,TNK1
9481,SLC25A27
64118,DUS1L
79968,WDR76
64760,FAM160B2
10136,CELA3A
905,CCNT2
390152,OR8H3
27085,MTBP
219965,OR5B17
10211,FLOT1
558,AXL
54434,SSH1
100527978,TMEM56-RWDD3
104355293,LINC00376
55577,NAGK
51232,CRIM1
3790,KCNS3
6137,RPL13
147906,DACT3
100874261,LINC00854
728712,SPANXA2
90121,TSR2
7013,TERF1
4300,MLLT3
256472,TMEM151A
1678,TIMM8A
4700,NDUFA6
4542,MYO1F
78994,PRR14
25950,RWDD3
5714,PSMD8
1041,CDSN
7932,OR2H2
54361,WNT4
1602,DACH1
2245,FGD1
5908,RAP1B
120065,OR5P2
63946,DMRTC2
3817,KLK2
4987,OPRL1
113402,SFT2D1
5607,MAP2K5
9667,SAFB2
79729,SH3D21
57224,NHSL1
5566,PRKACA
6780,STAU1
9358,ITGBL1
102467147,
26959,HBP1
101928744,LINC01450
3579,CXCR2
126637,TCHHL1
152195,NUDT16P1
84918,LRP11
449493,DEFA10P
23533,PIK3R5
5970,RELA
408187,SPINK14
92799,SHKBP1
101929780,NBPF25P
223117,SEMA3D
390443,RNASE9
4811,NID1
389336,C5orf46
5393,EXOSC9
3362,HTR6
140609,NEK7
192286,HIGD2A
7045,TGFBI
80017,C14orf159
30834,ZNRD1
117156,SCGB3A2
6833,ABCC8
1829,DSG2
2196,FAT2
90993,CREB3L1
23327,NEDD4L
651,BMP3
3566,IL4R
165215,FAM171B
79961,DENND2D
222546,RFX6
353091,RAET1G
340533,KIAA2022
51491,NOP16
55151,TMEM38B
1154,CISH
348094,ANKDD1A
101928345,PABPC1L2B-AS1
10603,SH2B2
51388,NIP7
10137,RBM12
439915,KRTAP5-5
5310,PKD1
11004,KIF2C
1359,CPA3
115653,KIR3DL3
100873976,CNTN4-AS2
50700,RDH8
81671,VMP1
360200,TMPRSS9
414328,IDNK
100287765,LINC00630
171586,ABHD3
4776,NFATC4
23170,TTLL12
9903,KLHL21
11140,CDC37
2766,GMPR
159,ADSS
7552,ZNF711
389658,FAM150A
142910,LIPJ
25865,PRKD2
645974,PABPC1L2B
26275,HIBCH
64940,STAG3L4
81693,AMN
2953,GSTT2
22869,ZNF510
3029,HAGH
102723833,
25843,MOB4
57696,DDX55
387742,FAM99A
4057,LTF
4148,MATN3
9781,RNF144A
65121,PRAMEF1
400736,PRAMEF1
729528,PRAMEF1
170680,PSORS1C2
9338,TCEAL1
374395,TMEM179B
57124,CD248
1420,CRYGC
7923,HSD17B8
64432,MRPS25
27132,CPNE7
5782,PTPN12
646262,LACTBL1
100132707,PAXIP1-AS2
5638,PRRG1
6013,RLN1
100873946,VAV3-AS1
3813,KIR3DS1
85012,TCEAL3
388324,INCA1
59,ACTA2
79654,HECTD3
79879,CCDC134
643641,ZNF862
1848,DUSP6
102723502,POTEB3
102724631,POTEB3
339010,POTEB3
4857,NOVA1
122509,IFI27L1
10694,CCT8
80195,TMEM254
29920,PYCR2
29960,FTSJ2
100132464,FAM99B
100505570,
202374,STK32A
54520,CCDC93
51098,IFT52
54414,SIAE
394263,
284021,MILR1
170679,PSORS1C1
101929551,
22801,ITGA11
23008,KLHDC10
648791,PPP1R3G
9374,PPT2
114990,VASN
85015,USP45
286380,FOXD4L3
2658,GDF2
199,AIF1
339674,LINC00634
1456,CSNK1G3
10044,SH2D3C
6769,STAC
23277,CLUH
84316,NAA38
253512,SLC25A30
285855,RPL7L1
3812,KIR3DL2
51117,COQ4
2560,GABRB1
286442,LINC01281
9771,RAPGEF5
100506668,DYNLL1-AS1
101927449,LINC01282
100037417,DDTL
4773,NFATC2
692094,MSMP
100506384,
100240728,
8655,DYNLL1
64902,AGXT2
3811,KIR3DL1
9578,CDC42BPB
83693,HSDL1
51260,PBDC1
125170,MIEF2
338817,LINC01252
54765,TRIM44
54840,APTX
10678,B3GNT2
57535,KIAA1324
440028,
3685,ITGAV
158809,MAGEB6
641384,TMEM75
283104,SBF2-AS1
374969,CCDC23
10629,TAF6L
10321,CRISP3
283820,NOMO2
101928978,
5858,PZP
54930,HAUS4
6091,ROBO1
1419,CRYGB
794,CALB2
6456,SH3GL2
148479,PHF13
64714,PDIA2
9525,VPS4B
100885779,LINC-ROR
347,APOD
51540,SCLY
84522,JAGN1
8382,NME5
55623,THUMPD1
139135,PASD1
4855,NOTCH4
23299,BICD2
79858,NEK11
55244,SLC47A1
84636,GPR174
51263,MRPL30
10298,PAK4
7620,ZNF69
81871,KRTAP4-6
3363,HTR7
338949,TMEM202
85460,ZNF518B
3683,ITGAL
79627,OGFRL1
51309,ARMCX1
100506275,KRBOX1-AS1
133522,PPARGC1B
10460,TACC3
101927981,
283659,PRTG
101928008,
27164,SALL3
63940,GPSM3
100874355,ARHGEF9-IT1
644054,FAM25G
100133093,FAM25G
114960,TSGA13
56203,LMOD3
101927447,
6496,SIX3
100287559,ADPGK-AS1
51471,NAT8B
80864,EGFL8
93463,
121053,C12orf45
29109,FHOD1
3120,HLA-DQB2
440023,KRTAP5-6
613,BCR
134430,WDR36
8417,STX7
59286,UBL5
27091,CACNG5
51184,GPN3
201283,AMZ2P1
84725,PLEKHA8
9270,ITGB1BP1
80864,EGFL8
11108,PRDM4
22797,TFEC
85459,CEP295
10481,HOXB13
23229,ARHGEF9
5081,PAX7
6708,SPTA1
5141,PDE4A
10017,BCL2L10
6885,MAP3K7
55131,RBM28
101928780,
219654,ZCCHC24
23398,PPWD1
79618,HMBOX1
6252,RTN1
81846,SBF2
29780,PARVB
9758,FRMPD4
811,CALR
9887,SMG7
9329,GTF3C4
81853,TMEM14B
101928834,
7841,MOGS
10827,FAM114A2
58510,PRODH2
80740,LY6G6C
285407,
1123,CHN1
348120,LINC01193
25820,ARIH1
55124,PIWIL2
51601,LIPT1
6632,SNRPD1
118672,PSTK
6636,SNRPF
7357,UGCG
57700,FAM160B1
8843,HCAR3
340895,MALRD1
92002,FAM58A
338442,HCAR2
4758,NEU1
643414,LIPK
474382,H2AFB1
10556,RPP30
80274,SCUBE1
55867,SLC22A11
9053,MAP7
285441,F11-AS1
27247,NFU1
79973,ZNF442
11346,SYNPO
80301,PLEKHO2
80122,MAP3K19
154860,FEZF1-AS1
5700,PSMC1
100289211,LINC00624
23405,DICER1
7148,TNXB
2966,GTF2H2
728340,GTF2H2
55094,GPATCH1
81168,OR8J3
4800,NFYA
169841,ZNF169
6182,MRPL12
114879,OSBPL5
8453,CUL2
54470,ARMCX6
825,CAPN3
6278,S100A7
2160,F11
22823,MTF2
101928440,FBXO3-AS1
3574,IL7
26121,PRPF31
8263,F8A1
1237,CCR8
80739,C6orf25
54810,GIPC2
11059,WWP1
6882,TAF11
51110,LACTB2
283248,RCOR2
343521,TCTEX1D4
7629,ZNF76
65991,FUNDC2
411,ARSB
319101,KRT73
3595,IL12RB2
115677,NOSTRIN
1263,PLK3
727856,DDX11L9
100287596,DDX11L9
100288486,DDX11L9
124093,CCDC78
2039,DMTN
6433,SFSWAP
4069,LYZ
27198,HCAR1
9972,NUP153
2330,FMO5
79634,SCRN3
401264,TRAM2-AS1
3055,HCK
199974,CYP4Z1
114800,CCDC85A
54887,UHRF1BP1
29928,TIMM22
1796,DOK1
11309,SLCO2B1
25841,ABTB2
120935,CCDC38
3798,KIF5A
85289,KRTAP4-5
11046,SLC35D2
7425,VGF
4758,NEU1
155061,ZNF746
219736,STOX1
4711,NDUFB5
100129434,
115752,DIS3L
84616,KRTAP4-4
11190,CEP250
3855,KRT7
221395,GPR116
84964,ALKBH6
201633,TIGIT
147841,SPC24
79676,OGFOD2
10721,POLQ
55771,PRR11
56961,SHD
646324,LINC00607
23542,MAPK8IP2
10394,PRG3
63899,NSUN3
221477,C6orf89
400236,FOXN3-AS1
7390,UROS
102723897,WASH3P
399888,FAM180B
3954,LETM1
57190,SEPN1
7020,TFAP2A
159686,CFAP58
4140,MARK3
388228,SBK1
9833,MELK
112858,TP53RK
91056,AP5B1
148418,SAMD13
54963,UCKL1
55140,ELP3
2734,GLG1
9132,KCNQ4
10750,GRAP
375607,NAT16
64063,PRSS22
101928295,
2737,GLI3
122402,TDRD9
8128,ST8SIA2
22936,ELL2
7401,CLRN1
11080,DNAJB4
100874531,LINC00581
64648,SPANXD
521,ATP5I
80762,NDFIP1
96459,FNIP1
8562,DENR
23354,HAUS5
100874253,LINC00853
81127,OR4K15
9397,NMT2
78997,GDAP1L1
93973,ACTR8
7923,HSD17B8
23070,CMTR1
116441,TM4SF18
160428,ALDH1L2
100188953,LINC00092
388364,TMIGD1
222643,UNC5CL
28954,REM1
29062,WDR91
399715,
219402,MTIF3
837,CASP4
100144603,CHKB-AS1
2559,GABRA6
80742,PRR3
54913,RPP25
158326,FREM1
388323,GLTPD2
140807,KRT72
101927671,MIR202HG
79047,KCTD15
101928118,
4050,LTB
118812,MORN4
10161,LPAR6
1616,DAXX
3417,IDH1
113220,KIF12
3291,HSD11B2
148534,TMEM56
7062,TCHH
9085,CDY1B
253175,CDY1B
100509894,CPB2-AS1
6767,ST13
2832,NPBWR2
6100,RP9
101928782,
79865,TREML2
9437,NCR1
642517,AGAP10
440117,
2845,GPR22
386724,AMIGO3
344167,FOXI3
114900,C1QTNF4
480,ATP1A4
3303,HSPA1A
283537,SLC46A3
152206,CCDC13
10236,HNRNPR
9988,DMTF1
64779,MTHFSD
7535,ZAP70
160728,SLC5A8
1073,CFL2
27183,VPS4A
9827,RGP1
5174,PDZK1
2157,F8
161176,SYNE3
84078,KBTBD7
80736,SLC44A4
26751,SH3YL1
23013,SPEN
163933,FAM43B
22921,MSRB2
90665,TBL1Y
9978,RBX1
101928247,
55657,ZNF692
3577,CXCR1
6907,TBL1X
645949,
146439,CCDC64B
3833,KIFC1
10632,ATP5L
100507562,
221120,ALKBH3
285190,RGPD4
149647,FAM71A
4829,NMBR
641372,ACOT6
339448,C1orf174
89870,TRIM15
221938,MMD2
399947,C11orf87
51343,FZR1
116933,CLRN1-AS1
55509,BATF3
10950,BTG3
58189,WFDC1
11189,CELF3
6277,S100A6
10877,CFHR4
10015,PDCD6IP
6509,SLC1A4
55197,RPRD1A
43849,KLK12
56656,OR2S2
387486,LINC00320
6041,RNASEL
414765,HCG25
404203,SPINK6
5127,CDK16
2255,FGF10
327,APEH
645188,
619455,SPANXA2-OT1
51070,NOSIP
30014,SPANXA1
5277,PIGA
27075,TSPAN13
55900,ZNF302
84134,TOMM40L
6014,RIT2
57704,GBA2
93058,COQ10A
2861,GPR37
118813,ZFYVE27
200958,MUC20
6620,SNCB
100507377,
100192386,
64426,SUDS3
100507495,SDCBP2-AS1
2259,FGF14
4090,SMAD5
51512,GTSE1
283927,NUDT7
4045,LSAMP
3093,UBE2K
200894,ARL13B
101928492,OR2A1-AS1
57471,ERMN
5266,PI3
27145,FILIP1
219333,USP12
1523,CUX1
81614,NIPA2
7471,WNT1
9607,CARTPT
6374,CXCL5
23256,SCFD1
51084,CRYL1
153643,FAM81B
100506119,LINC01503
6586,SLIT3
101929162,
5726,TAS2R38
51633,OTUD6B
414157,C10orf62
9125,RQCD1
10951,CBX1
80705,TSGA10
221154,MICU2
93,ACVR2B
5925,RB1
114625,ERMAP
440107,PLEKHG7
23601,CLEC5A
154449,
